1,2019,277,1838,1,26.44278,100,10.50213,1045.469,10.37348,37.13585,2.988934,308.6199,4.10159,210.2571,3810,3.50666,317.0535,3.929737,313.0076,6.655892,333.1133,1831,"NAN","NAN",700.4566,307.8595,96.12501,426.9541,1.11,3000,34611,0,0,0,-74.40251,-75.91389,-75.81094,0,-75.37578
1,2019,277,1839,1,26.43124,100,10.51346,1045.523,10.53468,37.1122,2.461415,292.0827,2.971083,325.9725,3900,2.725174,301.0115,3.708375,313.7397,6.655892,333.1133,1831,"NAN","NAN",696.3431,308.2217,95.15364,429.2387,1.11,3000,34611,0,0,0,-74.40184,-75.91485,-75.80825,0,-75.37498
1,2019,277,1840,1,26.41974,100,10.49948,1045.879,10.70392,36.24076,4.990108,329.9069,6.288844,341.3706,4020,3.725762,315.3706,3.727452,314.0934,6.288844,341.3706,1841,"NAN","NAN",693.5164,306.9256,94.55367,428.5382,1.11,3000,34611,0,0,0,-74.40238,-75.91379,-75.81066,0,-75.3756
1,2019,277,1841,1,26.40405,100,10.50219,1045.476,10.74016,36.46668,2.439215,303.7949,4.167954,335.9046,4105,3.714661,318.7182,3.603084,313.4207,6.288844,341.3706,1841,"NAN","NAN",694.8602,307.0189,93.58872,428.8252,1.11,3000,34611,0,0,0,-74.40211,-75.9129,-75.80573,0,-75.37358
1,2019,277,1842,1,26.39264,100,10.50222,1045.827,10.79432,35.79306,4.026268,306.25,6.91685,322.7203,4215,3.232741,305.2143,3.636856,312.9368,6.91685,322.7203,1843,"NAN","NAN",708.1697,309.104,95.03263,430.6764,1.11,3000,34611,0,0,0,-74.39757,-75.91046,-75.80457,0,-75.37086
1,2019,277,1843,1,26.38116,100,10.5335,1045.419,10.78157,35.90662,3.252374,328.6,5.640044,282.739,4345,3.639321,315.5478,3.569098,315.3505,6.91685,322.7203,1843,"NAN","NAN",324.6075,306.9297,41.20645,421.161,1.11,3000,34611,0,0,0,-74.37696,-75.88811,-75.76967,0,-75.34492
1,2019,277,1844,1,26.36588,100,10.54752,1045.598,10.70168,36.34861,2.415708,300.3977,4.216595,335.4422,4400,2.834041,314.1841,3.497437,312.4481,6.91685,322.7203,1843,"NAN","NAN",387.6016,312.3175,50.62138,416.5076,1.11,3000,34611,0,0,0,-74.39938,-75.91056,-75.80192,0,-75.37062
1,2019,277,1845,1,26.35059,100,10.5635,1045.513,10.74152,36.22301,2.75011,316.6763,4.504419,342.9226,4545,2.582909,307.5699,3.393981,314.0182,6.91685,322.7203,1843,"NAN","NAN",340.5001,316.2191,45.49022,417.7498,1.11,3000,34611,0,0,0,-74.39154,-75.90207,-75.78821,0,-75.3606
1,2019,277,1846,1,26.34329,100,10.57948,1045.463,10.68455,36.11584,4.311921,327.193,6.209906,347.5777,4635,3.531015,323.1673,3.366044,314.7767,6.91685,322.7203,1843,"NAN","NAN",463.1705,321.9677,61.84807,419.2244,1.11,3000,34611,0,0,0,-74.33772,-75.85244,-75.74498,0,-75.31171
1,2019,277,1847,1,26.33176,100,10.69127,1045.791,10.62385,36.38387,4.275757,313.518,5.18861,285.9771,4705,4.293839,320.1508,3.391181,313.5959,6.91685,322.7203,1843,"NAN","NAN",714.8297,328.4002,96.84148,426.3938,1.11,3000,34611,0,0,0,-74.36571,-75.87568,-75.74742,0,-75.3296
1,2019,277,1848,1,26.31641,100,10.64,1045.643,10.71275,36.4849,2.940755,318.0936,4.100602,347.9499,4800,3.608256,313.9816,3.386363,314.1594,6.91685,322.7203,1843,"NAN","NAN",740.213,330.5209,99.95283,434.2383,1.11,3000,34611,0,0,0,-74.39375,-75.90617,-75.79926,0,-75.36639
1,2019,277,1849,1,26.31256,100,10.58876,1045.481,10.89372,36.32291,2.652507,258.8247,4.143468,339.606,4935,2.796631,267.0678,3.405472,311.9158,6.91685,322.7203,1843,"NAN","NAN",499.6012,326.9903,67.3041,431.0999,1.11,3000,34611,0,0,0,-74.39452,-75.90676,-75.80018,0,-75.36716
1,2019,277,1850,1,26.30069,100,10.54219,1045.899,10.89152,35.70713,4.32797,319.3715,6.335805,311.8811,5025,3.490238,293.0027,3.339258,310.2731,6.91685,322.7203,1843,"NAN","NAN",374.8382,323.502,50.84924,419.979,1.11,3000,34611,0,0,0,-74.39622,-75.90522,-75.77852,0,-75.35998
1,2019,277,1851,1,26.29343,100,10.52088,1045.557,10.79936,36.44662,3.251413,312.4512,5.237231,329.6651,5115,3.789691,315.3503,3.420478,311.247,6.91685,322.7203,1843,"NAN","NAN",749.3762,331.0763,101.2499,430.9093,1.11,3000,34611,0,0,0,-74.39022,-75.9011,-75.78235,0,-75.35789
1,2019,277,1852,1,26.28577,100,10.53549,1046.121,10.87919,36.12806,2.732259,306.5118,4.328882,300.5328,5255,2.991836,309.3371,3.291077,311.1604,6.335805,311.8811,1851,"NAN","NAN",775.4426,334.0554,104.1841,437.6802,1.11,3000,34611,0,0,0,-74.37574,-75.88617,-75.76225,0,-75.34138
1,2019,277,1853,1,26.27808,100,10.51884,1045.714,10.947,35.61653,3.539699,284.5317,6.161273,334.3263,5350,3.135979,297.0374,3.31981,306.4814,6.335805,311.8811,1851,"NAN","NAN",727.3039,334.0625,96.84257,439.0641,1.11,3000,34611,0,0,0,-74.38448,-75.89703,-75.78223,0,-75.35458
1,2019,277,1854,1,26.27423,100,10.53681,1045.858,10.98919,35.70096,3.225908,293.9549,4.542876,302.3196,5430,3.382803,289.9026,3.40083,305.1905,6.335805,311.8811,1851,"NAN","NAN",747.5176,335.0568,99.48234,438.3272,1.11,3000,34611,0,0,0,-74.39346,-75.90203,-75.78211,0,-75.3592
1,2019,277,1855,1,26.27042,100,10.56814,1045.965,11.06739,35.90859,2.216521,251.9835,3.673288,320.2078,5555,2.721214,278.024,3.347471,300.0009,6.335805,311.8811,1851,"NAN","NAN",720.6811,337.0789,94.58206,441.9032,1.11,3000,34611,0,0,0,-74.40274,-75.91462,-75.812,0,-75.37645
1,2019,277,1856,1,26.27039,100,10.55418,1045.542,11.15044,34.89006,3.835144,333.3531,5.678846,341.8637,5645,3.025832,303.8817,3.299793,301.5984,6.335805,311.8811,1851,"NAN","NAN",771.4123,337.9253,101.2471,442.9805,1.11,3000,34611,0,0,0,-74.40311,-75.9151,-75.81057,0,-75.37626
1,2019,277,1857,1,26.27072,100,10.57285,1046.237,11.06713,35.17669,4.663483,329.9221,5.737023,343.9233,5710,4.249314,331.7317,3.338566,303.7439,6.335805,311.8811,1851,"NAN","NAN",725.0341,337.8818,94.56515,441.2892,1.11,3000,34611,0,0,0,-74.40278,-75.9137,-75.79974,0,-75.37207
1,2019,277,1858,1,26.27029,100,10.58816,1045.719,10.94677,35.51938,4.686796,310.8076,5.742149,337.064,5800,4.67514,321.1769,3.51317,304.284,6.335805,311.8811,1851,"NAN","NAN",765.1102,339.2248,99.32808,441.4065,1.11,3000,34611,0,0,0,-74.40281,-75.91433,-75.81134,0,-75.37616
1,2019,277,1859,1,26.26962,100,10.61681,1045.568,10.95634,36.03121,1.984517,284.7932,4.06725,72.17998,5915,3.335656,301.7501,3.446371,306.0618,6.335805,311.8811,1851,"NAN","NAN",759.5246,341.9791,97.9445,446.3108,1.11,3000,34611,0,0,0,-74.4038,-75.91606,-75.81249,0,-75.37745
1,2019,277,1900,1,26.27393,100,10.56556,1046.042,11.16026,35.33329,2.586176,282.9476,5.005207,317.9581,45,2.285346,283.7068,3.272192,303.0953,6.161273,334.3263,1854,"NAN","NAN",752.5986,341.9998,97.13359,446.4014,1.11,3000,34611,0,0,0,-74.403,-75.91468,-75.8116,0,-75.37642
